database_uid,db_id,scenario,scenario_zh,task_id,question,schema_ref,task_ref
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000141,Show the id and salary of Mark Young.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000142,What is the id and salary of the employee named Mark Young?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000143,How many flights do we have?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000144,What is the number of flights?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000145,"Show flight number, origin, destination of all flights in the alphabetical order of the departure cities.",schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000146,"What is the flight number, origin, and destination for all flights in alphabetical order by departure cities?",schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000147,Show all flight number from Los Angeles.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000148,What are the numbers of all flights coming from Los Angeles?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000149,Show origins of all flights with destination Honolulu.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000150,What are the origins of all flights that are headed to Honolulu?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000151,Show me the departure date and arrival date for all flights from Los Angeles to Honolulu.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000152,What are the departure and arrival dates of all flights from LA to Honolulu?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000153,Show flight number for all flights with more than 2000 distance.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000154,What are the numbers of all flights that can cover a distance of more than 2000?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000155,What is the average price for flights from Los Angeles to Honolulu.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000156,What is the average price for flights from LA to Honolulu?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000157,Show origin and destination for flights with price higher than 300.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000158,What is the origin and destination for all flights whose price is higher than 300?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000159,Show the flight number and distance of the flight with maximum price.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000160,What is the flight number and its distance for the one with the maximum price?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000161,Show the flight number of flights with three lowest distances.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000162,What are the numbers of the shortest flights?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000163,What is the average distance and average price for flights from Los Angeles.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000164,What is the average distance and price for all flights from LA?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000165,Show all origins and the number of flights from each origin.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000166,"For each origin, how many flights came from there?",schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000167,Show all destinations and the number of flights to each destination.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000168,What are the destinations and number of flights to each one?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000169,Which origin has most number of flights?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000170,What place has the most flights coming from there?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000171,Which destination has least number of flights?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000172,What destination has the fewest number of flights?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000173,What is the aircraft name for the flight with number 99,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000174,What is the name of the aircraft that was on flight number 99?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000175,Show all flight numbers with aircraft Airbus A340-300.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000176,What are the flight numbers for the aircraft Airbus A340-300?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000177,Show aircraft names and number of flights for each aircraft.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000178,What is the name of each aircraft and how many flights does each one complete?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000179,Show names for all aircraft with at least two flights.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000180,What are the names for all aircrafts with at least 2 flights?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000181,How many employees have certificate.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000182,What is the count of distinct employees with certificates?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000183,Show ids for all employees who don't have a certificate.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000184,What are the ids of all employees that don't have certificates?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000185,Show names for all aircrafts of which John Williams has certificates.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000186,What are the names of all aircrafts that John Williams have certificates to be able to fly?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000187,Show names for all employees who have certificate of Boeing 737-800.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000188,What are the names of all employees who have a certificate to fly Boeing 737-800?,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
spider_data__flight_1,flight_1,aviation_airport,机场航空,task_000189,Show names for all employees who have certificates on both Boeing 737-800 and Airbus A340-300.,schemas/by_database/spider_data__flight_1.json,tasks/by_database/spider_data__flight_1.jsonl
