task_id,source,split,db_id,database_uid,scenario,scenario_zh,question,gold_sql,evidence,original_sample_index,original_source_path,schema_ref,schema_markdown_ref,knowledge_ref,execution_status,result_mode,result_columns,result_row_count,verification_sql,verification_result_row_count,is_corrected,correction_category,correction_type,correction_reason,original_question,original_gold_sql
task_000055,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,Which trips started from stations tied for the largest dock count? Give me the trip ids.,SELECT T1.id FROM trip AS T1 JOIN station AS T2 ON T1.start_station_id = T2.id WHERE T2.dock_count = (SELECT MAX(dock_count) FROM station),,54,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,verification_only,"[""id""]",1207,SELECT COUNT(*) AS result_row_count FROM (SELECT T1.id FROM trip AS T1 JOIN station AS T2 ON T1.start_station_id = T2.id WHERE T2.dock_count = (SELECT MAX(dock_count) FROM station)) AS verification_subquery,1207,True,题目本身有问题 / 评测标准偏严,question_and_sql_large_result,最大 dock_count 存在多个并列站点，Gold ORDER BY dock_count DESC LIMIT 1 会从所有 trip 中任意取一个；题面未说明 tie-breaking。,Which trip started from the station with the largest dock count? Give me the trip id.,SELECT T1.id FROM trip AS T1 JOIN station AS T2 ON T1.start_station_id  =  T2.id ORDER BY T2.dock_count DESC LIMIT 1
task_000056,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What are the ids of trips that started from stations tied for the highest dock count?,SELECT T1.id FROM trip AS T1 JOIN station AS T2 ON T1.start_station_id = T2.id WHERE T2.dock_count = (SELECT MAX(dock_count) FROM station),,55,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,verification_only,"[""id""]",1207,SELECT COUNT(*) AS result_row_count FROM (SELECT T1.id FROM trip AS T1 JOIN station AS T2 ON T1.start_station_id = T2.id WHERE T2.dock_count = (SELECT MAX(dock_count) FROM station)) AS verification_subquery,1207,True,题目本身有问题 / 评测标准偏严,question_and_sql_large_result,与 task_000055 相同：最大 dock_count 有多个并列站点，原 Gold 只返回任意一个 trip id。,What is the id of the trip that started from the station with the highest dock count?,SELECT T1.id FROM trip AS T1 JOIN station AS T2 ON T1.start_station_id  =  T2.id ORDER BY T2.dock_count DESC LIMIT 1
task_000057,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,Count the number of trips that did not end in San Francisco city.,"SELECT count(*) FROM trip AS T1 JOIN station AS T2 ON T1.end_station_id  =  T2.id WHERE T2.city !=  ""San Francisco""",,56,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""count(*)""]",1,,,False,,,,,
task_000058,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,How many trips did not end in San Francisco?,"SELECT count(*) FROM trip AS T1 JOIN station AS T2 ON T1.end_station_id  =  T2.id WHERE T2.city != ""San Francisco""",,57,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""count(*)""]",1,,,False,,,,,
task_000059,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,"In zip code 94107, on which day neither Fog nor Rain was not observed?",SELECT DISTINCT date FROM weather WHERE zip_code = 94107 AND (events IS NULL OR (events NOT LIKE '%Fog%' AND events NOT LIKE '%Rain%')),,58,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""date""]",574,,,True,评测标准有问题,sql,events 可能包含 Fog-Rain 等组合值，Gold 只排除完全等于 Fog 或 Rain，未排除包含 Fog/Rain 的复合天气。,"In zip code 94107, on which day neither Fog nor Rain was not observed?","SELECT date FROM weather WHERE zip_code  =  94107 AND EVENTS != ""Fog"" AND EVENTS != ""Rain"""
task_000060,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,On which day has it neither been foggy nor rained in the zip code of 94107?,"SELECT date FROM weather WHERE zip_code = 94107 AND COALESCE(events, '') NOT LIKE '%Fog%' AND COALESCE(events, '') NOT LIKE '%Rain%'",,59,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""date""]",574,,,True,评测标准有问题,sql,与 task_000059 相同，应排除包含 Fog/Rain 的复合 events，并稳健处理 NULL。,On which day has it neither been foggy nor rained in the zip code of 94107?,"SELECT date FROM weather WHERE zip_code  =  94107 AND EVENTS != ""Fog"" AND EVENTS != ""Rain"""
task_000061,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What are the ids of stations that have latitude above 37.4 and never had bike availability below 7?,SELECT id FROM station WHERE lat  >  37.4 EXCEPT SELECT station_id FROM status GROUP BY station_id HAVING min(bikes_available)  <  7,,60,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""id""]",27,,,False,,,,,
task_000062,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What are the ids of all stations that have a latitude above 37.4 and have never had less than 7 bikes available?,SELECT id FROM station WHERE lat  >  37.4 EXCEPT SELECT station_id FROM status GROUP BY station_id HAVING min(bikes_available)  <  7,,61,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""id""]",27,,,False,,,,,
task_000063,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What are names of stations that have average bike availability above 10 and are not located in San Jose city?,"SELECT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id GROUP BY T2.station_id HAVING avg(bikes_available)  >  10 EXCEPT SELECT name FROM station WHERE city  =  ""San Jose""",,62,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""name""]",16,,,False,,,,,
task_000064,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What are the names of all stations that have more than 10 bikes available and are not located in San Jose?,SELECT DISTINCT s.name FROM station AS s JOIN status AS st ON s.id = st.station_id WHERE st.bikes_available > 10 AND s.city <> 'San Jose',,63,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""name""]",21,,,True,题目歧义 / Gold 隐含平均值口径,sql,题目只说 stations have more than 10 bikes available，没有说明按时间平均；原 Gold 用 AVG(bikes_available)>10 隐含了平均口径。修复版按任一状态记录中 bikes_available>10，并排除 San Jose。,What are the names of all stations that have more than 10 bikes available and are not located in San Jose?,"SELECT T1.name FROM station AS T1 JOIN status AS T2 ON T1.id  =  T2.station_id GROUP BY T2.station_id HAVING avg(bikes_available)  >  10 EXCEPT SELECT name FROM station WHERE city  =  ""San Jose"""
task_000065,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,"What are the name, latitude, and city of the station with the lowest latitude?","SELECT name ,  lat ,  city FROM station ORDER BY lat LIMIT 1",,64,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""name"", ""lat"", ""city""]",1,,,False,,,,,
task_000066,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,"What is the name, latitude, and city of the station that is located the furthest South?","SELECT name ,  lat ,  city FROM station ORDER BY lat LIMIT 1",,65,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""name"", ""lat"", ""city""]",1,,,False,,,,,
task_000067,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,"What are the date, mean temperature and mean humidity for the top 3 days with the largest max gust speeds?","SELECT date ,  mean_temperature_f ,  mean_humidity FROM weather ORDER BY max_gust_speed_mph DESC LIMIT 3",,66,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""date"", ""mean_temperature_f"", ""mean_humidity""]",3,,,False,,,,,
task_000068,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,"What is the date, average temperature and mean humidity for the days with the 3 largest maximum gust speeds?","SELECT date ,  mean_temperature_f ,  mean_humidity FROM weather ORDER BY max_gust_speed_mph DESC LIMIT 3",,67,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""date"", ""mean_temperature_f"", ""mean_humidity""]",3,,,False,,,,,
task_000069,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,List the name and the number of stations for all the cities that have at least 15 stations.,"SELECT city ,  COUNT(*) FROM station GROUP BY city HAVING COUNT(*)  >=  15",,68,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""city"", ""COUNT(*)""]",2,,,False,,,,,
task_000070,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What is the name of every city that has at least 15 stations and how many stations does it have?,"SELECT city ,  COUNT(*) FROM station GROUP BY city HAVING COUNT(*)  >=  15",,69,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""city"", ""COUNT(*)""]",2,,,False,,,,,
task_000071,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,Find the ids and names of stations from which at least 200 trips started.,"SELECT start_station_id ,  start_station_name FROM trip GROUP BY start_station_name HAVING COUNT(*)  >=  200",,70,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""start_station_id"", ""start_station_name""]",19,,,False,,,,,
task_000072,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What are the ids and names of all start stations that were the beginning of at least 200 trips?,"SELECT start_station_id ,  start_station_name FROM trip GROUP BY start_station_name HAVING COUNT(*)  >=  200",,71,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""start_station_id"", ""start_station_name""]",19,,,False,,,,,
task_000073,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,Find the zip code in which the average mean visibility is lower than 10.,SELECT zip_code FROM weather GROUP BY zip_code HAVING avg(mean_visibility_miles)  <  10,,72,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""zip_code""]",4,,,False,,,,,
task_000074,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,"For each zip code, select all those that have an average mean visiblity below 10.",SELECT zip_code FROM weather GROUP BY zip_code HAVING avg(mean_visibility_miles)  <  10,,73,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""zip_code""]",4,,,False,,,,,
task_000075,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,List all the cities in a decreasing order of each city's stations' highest latitude.,SELECT city FROM station GROUP BY city ORDER BY max(lat) DESC,,74,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""city""]",5,,,False,,,,,
task_000076,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,"For each city, list their names in decreasing order by their highest station latitude.",SELECT city FROM station GROUP BY city ORDER BY max(lat) DESC,,75,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""city""]",5,,,False,,,,,
task_000077,spider_data,train,bike_1,spider_data__bike_1,bike_micromobility,共享单车,What are the dates that had the top 5 cloud cover rates? Also tell me the cloud cover rate.,"SELECT date ,  cloud_cover FROM weather ORDER BY cloud_cover DESC LIMIT 5",,76,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__bike_1.json,schemas/by_database/spider_data__bike_1.md,knowledge/by_database/spider_data__bike_1_knowledge_database.md,ok,full_rows,"[""date"", ""cloud_cover""]",5,,,False,,,,,
